Result,Result_On,Var_Id
2.22300003051758,2023-05-11 14:42:00.000,340
2.215,2023-05-11 15:42:00.000,340
2.165,2023-05-11 16:42:00.000,340
2.21399993896484,2023-05-11 17:42:00.000,340
2.60399993896484,2023-05-11 17:57:00.000,340
1.83,2023-05-11 18:02:00.000,340
2.645,2023-05-11 18:07:00.000,340
9.24099975585938,2023-05-11 18:12:00.000,340
2.93799987792969,2023-05-11 18:17:00.000,340
9.81099975585938,2023-05-11 18:27:00.000,340
9.43400024414063,2023-05-11 18:32:00.000,340
10.045,2023-05-11 18:42:00.000,340
10.2680004882813,2023-05-11 18:47:00.000,340
10.5230004882812,2023-05-11 18:52:00.000,340
10.81,2023-05-11 18:57:00.000,340
11.2569995117187,2023-05-11 19:07:00.000,340
11.6519995117188,2023-05-11 19:12:00.000,340
12.1069995117188,2023-05-11 19:17:00.000,340
12.7659997558594,2023-05-11 19:22:00.000,340
13.2580004882813,2023-05-11 19:27:00.000,340
13.5659997558594,2023-05-11 19:32:00.000,340
2.23600006103516,2023-05-12 01:12:00.000,340
2.43699996948242,2023-05-12 01:42:00.000,340
2.52300003051758,2023-05-12 01:52:00.000,340
2.51699996948242,2023-05-12 02:42:00.000,340
2.51100006103516,2023-05-12 03:42:00.000,340
2.51899993896484,2023-05-12 04:42:00.000,340
2.51800003051758,2023-05-12 05:42:00.000,340
2.52600006103516,2023-05-12 06:42:00.000,340
2.56600006103516,2023-05-12 07:42:00.000,340
2.57399993896484,2023-05-12 08:42:00.000,340
2.58299987792969,2023-05-12 09:42:00.000,340
15.7590002441406,2023-05-12 10:02:00.000,340
15.4019995117188,2023-05-12 10:07:00.000,340
16.0640002441406,2023-05-12 10:12:00.000,340
15.3069995117188,2023-05-12 10:17:00.000,340
15.2190002441406,2023-05-12 10:42:00.000,340
15.0369995117188,2023-05-12 11:17:00.000,340
